frame,time_sec,temperature_c,length_env_true_px,length_axis_true_px,length_axis_alt_true_px,length_axis_definition_gap_true_px,diameter_true_px,diameter_max_orth_true_px,diameter_max_thickness_true_px,diameter_max_feret_true_px,diameter_p95_true_px,diameter_peak_span_true_px,diameter_peak_pos_norm_true,area_proj_true_px2,area_proj_contour_true_px2,area_proj_definition_gap_true_px2,body_mask_area_true_px2,body_mask_attachment_leak_fraction_true,x_peak_norm_true,taper_left_true_px,taper_right_true_px,landing_zone_left_true_px,landing_zone_right_true_px,transition_zone_left_true_px,transition_zone_right_true_px,compaction_zone_length_true_px,zone_symmetry_true,length_axis_ref_true_px,length_env_ref_true_px,foreshortening_axis_true,foreshortening_env_true
295,14.75,47.71398747390397,461.04885386781416,452.05928425421854,451.4757025524307,0.583581701787864,178.83070945032247,178.83070945032247,178.83070945032247,182.19577601629211,178.27689066674733,91.45009574075172,0.5611043676981282,52593.265939066165,57882.5,-5289.234060933835,58349.0,0.0,0.5611043676981282,32.46709258946513,34.376730852982064,32.46709258946513,34.376730852982064,97.3282844384708,76.34695763062524,211.5402187426753,0.9578115322290262,516.5616119081557,524.2394188766713,0.12486860457103732,0.12053760692826276
296,14.8,47.80793319415449,459.05057656339386,450.81768704407284,450.2400723316332,0.5776147124396402,179.96348554838235,179.96348554838235,179.96348554838235,182.54004936906148,179.40615868343454,91.19971896511035,0.5611049455963217,52781.20678613288,58116.5,-5335.293213867117,58580.0,0.0,0.5611049455963217,32.37761487674439,34.281991693207544,32.37761487674439,34.281991693207544,97.06059705619546,76.13689382673886,210.9605895911866,0.9578114901886401,516.5616119081557,524.2394188766713,0.12727218466975831,0.12434937161528725
297,14.85,47.90187891440501,458.05110850996346,449.58767217184203,449.0159525837282,0.5717195881138082,181.0857093077649,181.0857093077649,181.0857093077649,184.31217670329156,180.52490704086162,90.9516749016635,0.5611055190998544,52965.5956974572,58440.5,-5474.904302542804,58903.0,0.0,0.5611055190998544,32.288972995911,34.18813750847755,32.288972995911,34.18813750847755,96.79540819715174,75.92879100805072,210.38636246225101,0.957811448465863,516.5616119081557,524.2394188766713,0.12965334278115415,0.1262558822999893
298,14.9,47.995824634655534,457.0525028952369,448.3704153708077,447.8045137540556,0.5659016167520576,182.1963077112494,182.1963077112494,182.1963077112494,184.64003494110304,181.63206604482266,90.70620071120001,0.5611060876216338,53146.30953001682,58677.5,-5531.190469983179,59139.0,0.0,0.5611060876216338,32.201251652790425,34.09525798558582,32.201251652790425,34.09525798558582,96.53297131762372,75.72284806389462,209.8180863509131,0.9578114071034551,516.5616119081557,524.2394188766713,0.13200980282962327,0.12816074786096976
299,14.95,48.08977035490605,456.05270334220177,447.16704028507064,446.6068745101104,0.5601657749602396,183.29425520946137,183.29425520946137,183.29425520946137,186.59241795724324,182.7266133219554,90.46352306145897,0.5611066505958409,53323.238993278275,58969.0,-5645.761006721725,59429.0,0.0,0.5611066505958409,32.114531795053296,34.003438832204836,32.114531795053296,34.003438832204836,96.27352863831115,75.51925506549401,209.25628595400735,0.9578113661426413,516.5616119081557,524.2394188766713,0.13433938957783675,0.13006789088958337
300,15.0,48.183716075156575,454.0670492773259,445.9786148307849,445.42409811613055,0.554516714654369,184.37857704450442,184.37857704450442,184.37857704450442,186.69653172934704,183.80757713308003,90.22385739259457,0.5611072074800396,53496.288624705296,59134.0,-5637.711375294704,59594.0,0.0,0.5611072074800396,32.02889035027071,33.91276149953768,32.02889035027071,33.91276149953768,96.01731036016855,75.3181926506777,208.7014599701303,0.9578113256229498,516.5616119081557,524.2394188766713,0.13664003567094407,0.13385557642671964
301,15.05,48.2776617954071,454.0688779778736,444.80614801508773,444.2571892627671,0.5489587523206296,185.4483521563916,185.4483521563916,185.4483521563916,188.53258867307338,184.87403927062968,89.98740727486413,0.5611077577570717,53665.37666782715,59432.5,-5767.1233321728505,59892.0,0.0,0.5611077577570717,31.944399996982835,33.82330293992169,31.944399996982835,33.82330293992169,95.76453397895465,75.119831486071,208.15407961315753,0.9578112855820773,516.5616119081557,524.2394188766713,0.13890978779473462,0.13385208813400096
302,15.1,48.371607515657615,452.06943701824264,443.65058722595586,443.1070913650925,0.5434958608633451,186.50271566012165,186.50271566012165,186.50271566012165,190.02365520384774,185.9251375280557,89.75436386122092,0.5611083009367455,53830.43485920157,59663.0,-5832.565140798433,60120.0,0.0,0.5611083009367455,31.861128969728256,33.735135400393176,31.861128969728256,33.735135400393176,95.51540370134538,74.92433180898769,207.61458734550138,0.9578112460557615,516.5616119081557,524.2394188766713,0.14114681192214362,0.13766607252288066
303,15.15,48.465553235908146,451.0699501804956,442.5128160001612,441.97468433612744,0.5381316640337559,187.54086088682126,187.54086088682126,187.54086088682126,190.57082248315538,186.96006773464833,89.52490543627027,0.5611088365572795,53991.408131451884,59940.5,-5949.091868548116,60398.0,0.0,0.5611088365572795,31.779140898547464,33.64832625275227,31.779140898547464,33.64832625275227,95.27010996414249,74.7318430502362,207.08339583448276,0.9578112070776845,516.5616119081557,524.2394188766713,0.1433493976342174,0.13957261903914364
304,15.2,48.55949895615866,450.07094888454253,441.3936522704919,440.8607828371506,0.5328694333412614,188.56204098778994,188.56204098778994,188.56204098778994,192.12491452406098,187.97808535461436,89.2991970618398,0.5611093641865359,54148.254240210146,60149.0,-6000.745759789854,60605.0,0.0,0.5611093641865359,31.698494683039765,33.56293786021081,31.698494683039765,33.56293786021081,95.02882905683354,74.54250353802621,206.56088713238154,0.9578111686793707,516.5616119081557,524.2394188766713,0.1455159615132775,0.14147823937210846
305,15.25,48.65344467640919,449.1064636853309,440.2938470878011,439.7661350004181,0.5277120873830086,189.56557010546044,189.56557010546044,189.56557010546044,192.63922912709265,188.97850665441098,89.07739031827353,0.5611098834230037,54300.94332328834,60421.5,-6120.556676711662,60877.0,0.0,0.5611098834230037,31.619244400646853,33.47902748028224,31.619244400646853,33.47902748028224,94.79172284653099,74.35644028222407,206.04741207811696,0.9578111308901228,516.5616119081557,524.2394188766713,0.14764504961687885,0.14331801937430355
306,15.3,48.74739039665971,447.1075941657981,439.2140838081037,438.6914216146448,0.5226621934588707,190.55082412011475,190.55082412011475,190.55082412011475,194.13060905852808,189.96070944714938,88.85962313950179,0.5611103938965537,54449.45740070002,60615.0,-6165.542599299981,61070.0,0.0,0.5611103938965537,31.541439248455827,33.39664720316017,31.541439248455827,33.39664720316017,94.55893860318169,74.17376883729156,205.54328991601443,0.9578110937369629,516.5616119081557,524.2394188766713,0.14973533905149017,0.14713091372668907
307,15.35,48.84133611691023,447.1088990732612,438.1549777301026,437.6372557587643,0.5177219713382897,191.51724098564083,191.51724098564083,191.51724098564083,194.64049987702197,190.9241334273118,88.64601973894366,0.5611108952689624,54593.789824298925,60818.0,-6224.210175701075,61272.0,0.0,0.5611108952689624,31.46512351746199,33.31584392446621,31.46512351746199,33.31584392446621,94.33060892188753,73.9945932414318,205.04880812485504,0.9578110572445939,516.5616119081557,524.2394188766713,0.15178563867419892,0.14712842458257647
308,15.4,48.93528183716075,446.1101900397872,437.11707616416584,436.6041828651353,0.5128932990305657,192.4643206715854,192.4643206715854,192.4643206715854,195.2748645246839,191.86828011298348,88.43669062242594,0.5611113872342084,54733.944685782175,61022.5,-6288.555314217825,61476.0,0.0,0.5611113872342084,31.390336597919234,33.23665935091327,31.390336597919234,33.23665935091327,94.10685173823981,73.81900602872531,204.5642224483682,0.9578110214353774,516.5616119081557,524.2394188766713,0.15379488895918003,0.14903348741744304
309,15.45,49.029227557411275,444.1293508825067,436.10085890996623,435.59268118958477,0.5081777203814681,193.39162473223854,193.39162473223854,193.39162473223854,197.27086835904117,192.79271241627205,88.23173268354009,0.5611118695185517,54869.936191648245,61276.0,-6406.063808351755,61729.0,0.0,0.5611118695185517,31.317113014132687,33.15913003714195,31.317113014132687,33.15913003714195,93.88777043174927,73.64708831039582,204.0897571165465,0.9578109863293284,516.5616119081557,524.2394188766713,0.15576216107304408,0.15281198839610854
310,15.5,49.12317327766179,444.13010548472573,435.10673911676395,434.60316266244354,0.5035764543204095,194.29877552643782,194.29877552643782,194.29877552643782,196.93830502988158,193.69705386552772,88.03122937619204,0.5611123418804123,55001.788013415884,61450.0,-6448.211986584116,61903.0,0.0,0.5611123418804123,31.245482486813767,33.08328745174231,31.245482486813767,33.08328745174231,93.67345401175925,73.47890992079681,203.6256052456518,0.9578109519441211,516.5616119081557,524.2394188766713,0.1576866552094358,0.15281054897321922
311,15.55,49.217118997912316,442.1326686476132,434.13506449769466,433.63597409211167,0.4990904055829901,195.18545511418833,195.18545511418833,195.18545511418833,198.55358383983645,194.5809875053802,87.83525095858425,0.5611128041100454,55129.53262102121,61691.0,-6561.467378978792,62143.0,0.0,0.5611128041100454,31.17547002093125,33.009158070265585,31.17547002093125,33.009158070265585,93.4639773796599,73.31452962327637,203.17192940356153,0.957810918295114,516.5616119081557,524.2394188766713,0.1595676982383205,0.15662071044751769
312,15.6,49.31106471816284,442.1336346891486,433.18611886735425,432.69139869064907,0.49472017670518653,196.05140385806217,196.05140385806217,196.05140385806217,198.92495218943657,195.44425450246993,87.64385480244164,0.5611132560290417,55253.21060682398,61874.5,-6621.289393176019,62326.0,0.0,0.5611132560290417,31.107096016841616,32.93676349289137,31.107096016841616,32.93676349289137,93.25940166078394,73.15399537071039,202.72886232612694,0.9578108853953836,516.5616119081557,524.2394188766713,0.1614047407294089,0.15661886769876465
313,15.65,49.405010438413356,441.1344895766856,432.26012397054393,431.7696578894276,0.49046608111632395,196.89641875868233,196.89641875868233,196.89641875868233,200.3401187793045,196.2866524860863,87.45708576100924,0.5611136974896594,55372.87000710932,62067.0,-6694.129992890681,62517.0,0.0,0.5611136974896594,31.04037640238133,32.86612058428375,31.04037640238133,32.86612058428375,93.05977459904797,72.99734461527567,202.2965077695552,0.9578108532557756,516.5616119081557,524.2394188766713,0.16319735341193042,0.15852476236537316
314,15.7,49.49895615866389,440.13600246272813,431.3572415691086,430.8709134119783,0.4863281571303446,197.7203515544186,197.7203515544186,197.7203515544186,200.84592708162103,197.1080336537488,87.2749765891553,0.5611141283740093,55488.56562736122,62239.0,-6750.4343726387815,62689.0,0.0,0.5611141283740093,30.975322783535304,32.797241633118745,30.975322783535304,32.797241633118745,92.86513100721204,72.84460466185726,201.87494148338527,0.9578108218849603,516.5616119081557,524.2394188766713,0.16494522313476967,0.16042940188312826
315,15.75,49.592901878914404,439.13676091749153,430.47757575346196,429.9952695707939,0.4823061826680828,198.52310661577255,198.52310661577255,198.52310661577255,202.08440445269554,197.90830267211297,87.09754840885043,0.5611145485931017,55600.35837695029,62437.0,-6836.6416230497125,62886.0,0.0,0.5611145485931017,30.911942611273517,32.730134528729366,30.911942611273517,32.730134528729366,92.67549326554976,72.69579305944251,201.4642122884668,0.9578107912895034,516.5616119081557,524.2394188766713,0.16664814839163733,0.16233548049770052
316,15.8,49.68684759916493,438.1375319504064,429.6211754454696,429.142775754941,0.4783996905285903,199.3046386648339,199.3046386648339,199.3046386648339,202.6958835606611,198.68741440348913,86.9248112133005,0.5611149580857769,55708.31461821769,62615.0,-6906.685381782307,63064.0,0.0,0.5611149580857769,30.85023936215152,32.664802952326056,30.85023936215152,32.664802952326056,92.49087186174407,72.55091802485606,201.06434324439186,0.9578107614739441,516.5616119081557,524.2394188766713,0.16830603447579462,0.16424153511912953
317,15.85,49.78079331941545,437.162464087693,428.7880370599337,428.31342907589067,0.4746079840430184,200.06495034969004,200.06495034969004,200.06495034969004,203.0311223846785,199.44537148776388,86.75676440313296,0.5611153568175419,55812.505534275064,62803.5,-6990.994465724936,63253.0,0.0,0.5611153568175419,30.790212730315893,32.60124658028923,30.790212730315893,32.60124658028923,92.31126596494562,72.40997889329935,200.6753328910836,0.9578107324408764,516.5616119081557,524.2394188766713,0.16991888832774527,0.16610150182060868
318,15.9,49.87473903966597,437.16301020189354,427.97810729285925,427.5071771398944,0.4709301529648542,200.80408970282258,200.80408970282258,200.80408970282258,204.38166960778756,200.18222180866755,86.5933973482177,0.5611157447793129,55913.006519189425,63006.0,-7092.993480810575,63455.0,0.0,0.5611157447793129,30.73185882861804,32.53946129711153,30.73185882861804,32.53946129711153,92.13666402713277,72.2729665903035,200.2971565496934,0.9578107041910434,516.5616119081557,524.2394188766713,0.1714868131374937,0.16610046009390733
319,15.95,49.96868475991649,435.18965581923726,427.1912860059482,426.72392091650227,0.46736508944593425,201.52214751136546,201.52214751136546,201.52214751136546,205.11147816122397,200.89805587217643,86.43468996896107,0.5611161219860958,56009.8965935861,63158.0,-7148.103406413902,63606.0,0.0,0.5611161219860958,30.6751703966385,32.47943941564961,30.6751703966385,32.47943941564961,91.96704440518536,72.13986411993693,199.9297676685378,0.957810676723433,516.5616119081557,524.2394188766713,0.1730100027605177,0.16986468367496643
320,16.0,50.062630480167016,435.1646880119829,426.4274291783252,425.9635176743616,0.46391150396362946,202.2192546256835,202.2192546256835,202.2192546256835,205.34307644606247,201.5930041234264,86.28061333122403,0.5611164884756177,56103.2578480964,63309.5,-7206.2421519036,63757.0,0.0,0.5611164884756177,30.620137013530012,32.42116990248519,30.620137013530012,32.42116990248519,91.8023759974246,72.01064706434914,199.57309920053626,0.9578106500353737,516.5616119081557,524.2394188766713,0.17448873600358883,0.16991231040114407
321,16.05,50.15657620041753,434.2175148448735,425.6863518982921,425.2257839571974,0.4605679410947232,202.89557923111198,202.89557923111198,202.89557923111198,206.8773863888286,202.2672342269014,86.13113024937763,0.5611168443069117,56193.174916513395,63462.5,-7269.325083486605,63910.0,0.0,0.5611168443069117,30.56674531371998,32.36463860630954,30.56674531371998,32.36463860630954,91.64261888875056,71.88528409006221,199.22706499944982,0.957810624122641,516.5616119081557,524.2394188766713,0.17592337083310228,0.17171906726261588
322,16.1,50.25052192066806,434.16533178513566,424.9678313698482,424.5104985748337,0.4573327950145085,203.55132410590988,203.55132410590988,203.55132410590988,207.3728313249119,202.92094833287882,85.98619589239667,0.5611171895588896,56279.73447998456,63648.0,-7368.26552001544,64096.0,0.0,0.5611171895588896,30.514979203654548,32.309828487412744,30.514979203654548,32.309828487412744,91.48772499893502,71.76373745672788,198.89156122311803,0.9578105989795607,516.5616119081557,524.2394188766713,0.17731433855482226,0.17181860777379998
323,16.15,50.34446764091858,432.21785998723954,424.2716099108065,423.8174055861699,0.4542043246365779,204.1867238865857,204.1867238865857,204.1867238865857,207.11196412588026,203.55438035122398,85.84575838831913,0.5611175243288921,56363.02480309297,63745.5,-7382.475196907028,64193.0,0.0,0.5611175243288921,30.46482007791343,32.25671984650518,30.46482007791343,32.25671984650518,91.337638729076,71.64596352443766,198.56646773287423,0.9578105745991121,516.5616119081557,524.2394188766713,0.17866213800989583,0.17553345966736633
