frame,anchor_x,anchor_y,tip_x,tip_y,quality,length_env_px,length_axis_px,length_axis_skeleton_px,length_axis_alt_px,length_axis_disagreement_px,centerline_disagreement,diameter_max_px,diameter_max_orth_px,diameter_max_thickness_px,diameter_max_feret_px,diameter_p95_px,diameter_mid_median_px,diameter_mid_p90_px,diameter_peak_span_px,diameter_peak_pos_norm,area_proj_px2,area_proj_contour_px2,area_proj_definition_gap_px2,body_mask_area_px2,component_area_px2,excluded_attachment_area_px2,body_mask_attachment_leak_fraction,attachment_count,attachment_border_touch_count,attachment_max_elongation,attachment_max_solidity,attachment_max_orientation_mismatch_deg,attachment_max_distance_to_main_axis_px,x_peak_norm,taper_left_px,taper_right_px,landing_zone_left_px,landing_zone_right_px,transition_zone_left_px,transition_zone_right_px,compaction_zone_length_px,zone_symmetry,branch_count_after_pruning,endpoint_jump_px,axis_peak_position_stability,centerline_points,length_axis_formal_px,area_proj_formal_px2,anchor_jump_px,tip_jump_px,length_axis_ref_px,length_env_ref_px,foreshortening_axis,foreshortening_env,length_env_recovery,length_axis_recovery,diameter_max_recovery,area_proj_recovery,length_env_smooth,length_axis_smooth,diameter_max_smooth,diameter_mid_median_smooth,area_proj_smooth_px2,compaction_zone_smooth,body_mask_area_smooth_px2,axis_definition_gap_smooth_px,time_sec,temperature_c,austenite_fraction,length_env_true_px,length_axis_true_px,length_axis_alt_true_px,diameter_true_px,diameter_max_feret_true_px,area_proj_true_px2,area_proj_true_norm,area_proj_model_true_px2,area_proj_raster_true_px2,area_proj_contour_true_px2
231,148.84294563523756,200.88201220877536,423.9241154624864,185.23221399652977,0.9761920137767732,287.927176518358,337.4290815128212,332.6472993051758,364.317994916029,26.888913403207823,0.0796875991916723,102.44885996358953,103.37675617198404,35.19366455078125,103.37675617198404,102.29557797469514,99.74591447036732,102.44885996358953,48.0,0.6527777777777778,22263.07089068232,21876.5,386.57089068232017,8738.0,9291.0,718.0,0.077279087288774,2,1,1.6363636363636365,0.8805834092980857,22.836014383908136,4.663983095708451,0.6527777777777778,4.0,4.0,4.0,4.0,52.0,52.0,176.0,1.0,62,14.937074097491976,0.0,114,334.82467715065536,22263.07089068232,0.1573916617486712,0.6363349469299197,420.4172446456188,341.9944612110107,0.1973947648192942,0.1580940360881843,0.3957838416000876,0.5505284550327929,0.7171125477065199,1.0,287.927176518358,334.82467715065536,102.44885996358953,99.74563608180328,22263.07089068232,176.0,8897.0,24.22749924421464,11.55,51.0526,0.55029,356.616,290.9069,290.1439,93.0,103.5136,17773.0307,0.909441,22818.3047,22852.0,23578.5
232,152.7807937325972,200.25154406430931,423.8923622716268,185.49012551137807,0.97414030261348,283.95840065545895,339.424934780169,332.6476523800084,369.3516027258469,29.926667945677877,0.0881687374118819,103.40015311199744,104.17229981863224,32.3936767578125,104.17229981863224,102.31956560761571,99.74177855268866,103.40015311199744,40.0,0.6197183098591549,22194.797956724957,21840.5,354.29795672495675,8840.0,9451.0,786.0,0.0831658025605756,2,1,1.5909090909090908,0.88,21.321972613928104,4.109329562768057,0.6197183098591549,4.0,4.0,4.0,4.0,48.0,52.0,176.0,0.9859154929577464,65,14.40125625638976,0.0330594679186229,115,337.4290815128212,22201.36763419528,3.987999212520667,0.2598588359496607,420.4172446456188,341.9944612110107,0.1926474494016543,0.1696988318174646,0.4169912797286493,0.5265215903782874,0.7472617509859841,1.0,283.9792842047618,334.82467715065536,103.40015311199744,99.74574228083776,22201.36763419528,176.0,8868.0,24.268118952699467,11.6,51.1654,0.559081,355.6185,290.9333,290.2105,93.0,103.5603,17722.7445,0.906868,22777.9316,22803.0,23525.5
233,152.8224572490771,200.74337668565457,423.92635196622234,185.26840136203967,0.9748098055790364,283.9570274826677,334.23637755923045,331.85670348318075,358.5044965119299,24.268118952699467,0.0726076530924551,104.04440937647512,104.30305898074856,32.78131103515625,104.82638491090466,102.33137551087437,99.74563608180328,104.04440937647512,44.0,0.6197183098591549,22177.47173425416,21792.5,384.97173425415895,8868.0,9464.0,767.0,0.081043956043956,2,1,1.6666666666666667,0.8932692307692308,21.19913221054756,4.360902489718815,0.6197183098591549,4.0,4.0,4.0,4.0,48.0,52.0,176.0,0.9859154929577464,67,14.609420525188172,0.0,113,334.23637755923045,22198.26643616189,0.493594140995225,0.2243142834028551,420.4172446456188,341.9944612110107,0.2049888965877995,0.1697028470076124,0.4169986173758273,0.5559512798724402,0.7676800764141805,1.0,283.9675753905247,334.23637755923045,104.04440937647512,99.74591447036732,22198.26643616189,176.0,8897.0,24.268118952699467,11.65,51.2782,0.567847,354.6206,287.9368,287.2156,93.5,103.5562,17676.3547,0.904494,22737.6328,22759.0,23477.0
234,152.8459654968839,200.71800441001596,423.6363064731811,185.2421344685531,0.9765569301740408,283.9675753905247,334.17142597267053,289.1217228737077,351.839272461887,17.66784648921646,0.052870608065279,104.28201061252857,104.36875679524891,32.78131103515625,104.89943317963449,102.79885667139908,99.8120584975052,104.28201061252857,44.0,0.647887323943662,22168.324572701706,21784.5,383.8245727017056,8979.0,9538.0,749.0,0.0785279932899979,2,1,1.7,0.922920892494929,20.135360665402903,4.251717697191794,0.647887323943662,4.0,4.0,4.0,4.0,48.0,56.0,172.0,0.971830985915493,64,12.471533829904589,0.0281690140845071,113,334.23637755923045,22194.797956724957,0.0345888722861643,0.2912324462126003,420.4172446456188,341.9944612110107,0.2051433897428427,0.1696720046722726,0.4169422538745889,0.5559512798724402,0.7752103398006202,1.0,283.96708975333524,334.17142597267053,104.28201061252857,99.8120584975052,22194.797956724957,176.0,8892.0,24.268118952699467,11.7,51.391,0.576586,353.6225,284.871,284.1177,103.0,104.0437,16969.9124,0.868346,22697.4238,22718.0,23435.0
235,152.8475603348951,200.74122072575423,424.1372638515712,185.10012502213644,0.975078556723372,283.96708975333524,341.73382778523205,310.9252766569792,365.9613270294467,24.22749924421464,0.0708958179564265,104.3287901372634,104.43563237196092,33.599853515625,104.96596556059296,103.32768335199545,100.31100771685436,104.3287901372634,44.0,0.647887323943662,22178.058133051716,21829.5,348.55813305171614,8654.0,9229.0,728.0,0.0788817856755878,2,1,1.7,0.9176954732510288,20.53594842801425,4.280028469761577,0.647887323943662,4.0,4.0,4.0,4.0,48.0,56.0,172.0,0.971830985915493,63,14.19563243747997,0.0,116,334.17142597267053,22179.835284033074,0.0232710297310211,0.5206966274473799,420.4172446456188,341.9944612110107,0.1871555409833655,0.1696734246870522,0.4169448489116996,0.556549990261,0.7766929168620738,1.0,283.95840065545895,333.23454301114435,104.3287901372634,100.31100771685436,22179.835284033074,172.0,8892.0,26.888913403207823,11.75,51.5038,0.585295,352.6245,284.8652,284.1863,103.0,104.8309,17374.2939,0.889038,22657.3184,22693.0,23394.0
236,152.8254751466999,200.76389442995804,423.78427444412125,185.0359484737519,0.9775641702756944,283.93463437959633,333.23454301114435,286.711200728251,364.94792263060685,31.7133796194625,0.0951683439924831,104.353720768525,104.44456722384037,33.98748779296875,105.02283116408486,103.44701195137114,100.70853715973368,104.353720768525,52.0,0.647887323943662,22201.36763419528,21826.0,375.3676341952778,8936.0,9467.0,712.0,0.0752086194148093,2,1,1.736842105263158,0.9358288770053476,20.55141485586626,4.356677476864742,0.647887323943662,4.0,8.0,4.0,8.0,48.0,52.0,172.0,0.971830985915493,68,14.102211693107622,0.0,113,333.23454301114435,22178.058133051716,0.0316520520652024,0.3587759065690368,420.4172446456188,341.9944612110107,0.2073718496204005,0.1697683249776125,0.4171182765262297,0.5651859850324752,0.7774830399393279,1.0,283.958204799357,333.23454301114435,104.353720768525,100.70853715973368,22178.058133051716,172.0,8868.0,29.398165174423298,11.8,51.6165,0.593969,351.6263,287.8562,287.1418,94.5,104.8293,17505.8518,0.89577,22617.332,22664.0,23345.0
237,152.84794418470003,200.78141191407377,423.8671057097173,185.08857517440316,0.9773955773955774,283.9792842047618,322.6267759249482,328.52290207382845,359.7343699864776,37.10759406152937,0.1150170935290306,104.97547317387092,105.2312805819875,33.98748779296875,105.3036247651266,103.83726479024602,100.74307181198692,104.97547317387092,48.0,0.6338028169014085,22179.835284033074,21803.5,376.3352840330735,8832.0,9361.0,696.0,0.07435103087277,2,1,1.736842105263158,0.9386637458926615,19.64032535283421,4.383570356449474,0.6338028169014085,4.0,8.0,4.0,8.0,48.0,48.0,176.0,0.9859154929577464,58,13.449156808028125,0.0140845070422535,109,322.6267759249482,22177.47173425416,0.0284906988049921,0.0981355602301265,420.4172446456188,341.9944612110107,0.2326033719266221,0.1696377678188579,0.4168796869869463,0.6629662039663172,0.7971881536465402,1.0,283.9570274826677,322.6267759249482,104.97547317387092,100.70853715973368,22177.47173425416,172.0,8892.0,29.398165174423298,11.85,51.7293,0.602607,350.6282,284.8692,284.1882,94.5,105.0258,17448.8555,0.892853,22577.4785,22627.0,23312.0
238,152.85156873946642,200.88579981012475,423.503929169762,185.02322835548145,0.9803756543159192,283.958204799357,321.0497643701934,289.2130333498069,339.3186194491659,18.268855078972535,0.056903499414836,105.2330066464066,105.30065993849384,33.599853515625,105.63892639893004,103.85907375948828,100.74331663490106,105.2330066464066,48.0,0.647887323943662,22198.26643616189,21830.0,368.26643616189176,9265.0,9743.0,677.0,0.0694857846659139,2,1,1.6842105263157894,0.9366666666666666,19.171441327518497,4.065208468396316,0.647887323943662,4.0,8.0,4.0,8.0,48.0,52.0,172.0,0.971830985915493,70,13.025674601338077,0.0140845070422535,109,321.0497643701934,22168.324572701706,0.1044508029610615,0.3690086800023732,420.4172446456188,341.9944612110107,0.2363544348880955,0.1696994045054001,0.4169923262997602,0.6775027726741453,0.8053501266700395,1.0,283.93463437959633,321.0497643701934,105.2330066464066,100.74307181198692,22168.324572701706,172.0,8892.0,29.398165174423298,11.9,51.8421,0.611206,349.63,281.9182,281.2917,100.0,105.0792,17296.5456,0.885059,22537.7734,22583.0,23283.5
239,152.83165193270423,200.86103806254988,419.9177906929649,185.00805022346591,0.9761023580416622,279.9873397451563,310.07302898137755,310.4619064212803,339.84880293349534,29.775773952117788,0.0960282616322172,105.37733543276732,106.23087581370352,35.150390625,106.23087581370352,103.90024390256453,101.37283103262703,105.37733543276732,40.0,0.6571428571428571,22091.199318642608,21743.5,347.699318642608,8892.0,9457.0,745.0,0.0787776250396531,2,1,1.6363636363636365,0.8925318761384335,18.956576449202327,4.426695087087293,0.6571428571428571,4.0,4.0,4.0,4.0,52.0,52.0,168.0,1.0,64,15.934195422040627,0.0092555331991951,105,319.8448637755279,22091.199318642608,0.0317777175795204,3.5861705969538074,420.4172446456188,341.9944612110107,0.2624635812863799,0.1813103090801109,0.4382109281717025,0.6886092989564971,0.8099243191009954,1.0,279.9873397451563,319.8448637755279,105.37733543276732,100.74331663490106,22091.199318642608,168.0,8892.0,29.398165174423298,11.95,51.9549,0.619762,348.6315,281.9062,281.2249,92.5,105.1384,17230.4449,0.881677,22498.2305,22518.0,23239.0
240,156.8583882516542,200.97592163332564,420.0836873796932,185.02119276200003,0.9745840266222962,275.93842934227894,310.782007382836,317.6998942537259,340.1801725572593,29.398165174423298,0.0945941672170527,106.0436711548036,106.30041449701736,33.55657958984375,106.80203396542336,104.35148379514688,100.81423154402398,106.0436711548036,40.0,0.6231884057971014,21980.72078209221,21632.5,348.22078209220854,9005.0,9616.0,819.0,0.0851705490848585,2,1,1.5909090909090908,0.8944444444444445,18.12758966926269,4.53191491139845,0.6231884057971014,4.0,4.0,4.0,4.0,48.0,52.0,168.0,0.9855072463768116,62,14.022819349572853,0.0339544513457557,105,317.7958792338349,22032.84518117305,4.028374810911323,0.1664164564775931,420.4172446456188,341.9944612110107,0.2607772127786939,0.1931494201246,0.4598465709551144,0.7074964177488692,0.8310424057493243,1.0,275.98941527832903,317.7958792338349,106.04033605204488,100.81022089859133,22032.84518117305,168.0,8892.0,29.398165174423298,12.0,52.0677,0.628273,347.6339,281.8849,281.0703,96.0,105.4725,17122.6501,0.876161,22458.8691,22489.0,23202.5
241,156.8644334910778,200.7786089549975,419.2200674672689,185.1772428687555,0.9732767762460232,275.92806645140104,299.3782548293966,267.2118667793726,345.14092661175414,45.76267178235753,0.1528590371683334,106.04033605204488,106.29875332215144,32.0,106.81943245240446,105.30107771375532,100.81153747597284,106.04033605204488,44.0,0.6231884057971014,22031.5636782116,21643.0,388.563678211598,8800.0,9430.0,805.0,0.0853658536585365,2,1,1.5909090909090908,0.889934148635936,18.125444190416214,4.608751982315656,0.6231884057971014,4.0,4.0,4.0,4.0,48.0,52.0,168.0,0.9855072463768116,59,14.679899474649066,0.0,101,312.9352298402185,22032.526855025313,0.1974052632244088,0.8776052580484616,420.4172446456188,341.9944612110107,0.2879020576766523,0.1931797214658592,0.4599019458048711,0.7523008858340456,0.830936706795013,1.0,275.93842934227894,312.9352298402185,106.0436711548036,100.81153747597284,22032.526855025313,168.0,8926.0,29.398165174423298,12.05,52.1805,0.636735,346.6359,284.8588,284.0625,91.5,106.0577,17120.8783,0.876071,22419.6973,22470.0,23162.5
242,156.81884383387293,200.76443199315813,420.22749092675485,184.97856089184637,0.9761845900288422,275.9278813602498,319.8448637755279,313.6232038245536,344.6345124734917,24.7896486979638,0.0775052267694426,106.27829034960764,106.4349169627186,32.0,106.95590587147498,105.40659402453755,100.38074683027963,106.27829034960764,48.0,0.6231884057971014,22032.457605830183,21676.0,356.45760583018273,9130.0,9708.0,788.0,0.0811701689328388,2,1,1.619047619047619,0.9084712755598832,16.44756668170591,4.362790881857906,0.6231884057971014,4.0,4.0,4.0,4.0,48.0,52.0,168.0,0.9855072463768116,77,14.335961240431242,0.0,108,310.782007382836,22032.457605830183,0.0477430946949661,1.0268283959217763,420.4172446456188,341.9944612110107,0.2392203986657732,0.1931802626768209,0.459902934852697,0.7721488483303284,0.8384781597114438,1.0,275.92806645140104,312.8088709749303,106.27773715282646,100.81423154402398,22032.457605830183,168.0,8926.0,29.398165174423298,12.1,52.2932,0.645146,345.6377,275.8378,275.0582,106.0,105.997,17044.2321,0.872149,22380.7324,22413.0,23119.0
243,156.84629400080792,200.7719238541643,419.3519801280193,185.02689187760808,0.974048927686173,275.9232381046306,317.7958792338349,308.1802387618383,353.8367445214969,36.04086528766197,0.1134088502800976,106.27773715282646,106.43192342660562,32.756591796875,106.96041131011368,105.40400609107375,100.81022089859133,106.27773715282646,48.0,0.6231884057971014,22032.84518117305,21626.0,406.84518117304833,8677.0,9279.0,768.0,0.0827675396055609,2,1,1.619047619047619,0.9067460317460316,16.250939773519846,4.3243050923600235,0.6231884057971014,4.0,4.0,4.0,4.0,48.0,52.0,168.0,0.9855072463768116,59,15.477252399635445,0.0,108,312.8088709749303,22031.5636782116,0.0284541674644375,0.8768437961731008,420.4172446456188,341.9944612110107,0.2440940915691654,0.1931938396675204,0.4599277464217198,0.7534656359093173,0.838460627321731,1.0,275.9278813602498,310.782007382836,106.27829034960764,101.37283103262703,22031.5636782116,168.0,8967.0,27.27054598792472,12.15,52.406,0.653503,344.6396,281.8622,281.1025,93.5,105.9925,17035.5938,0.871707,22341.9922,22381.0,23077.5
244,156.43513681798663,201.0304826359495,419.17448089712735,184.98666916930105,0.9739604489577766,275.86381354519796,312.9352298402185,294.79404748011433,340.2057758281432,27.27054598792472,0.0871443780933478,106.41765541237724,107.08896050935532,33.98748779296875,107.08896050935532,105.51031630978548,101.74107334836236,106.41765541237724,48.0,0.6376811594202898,22029.98328351817,21624.5,405.4832835181696,8746.0,9355.0,776.0,0.0829502939604489,2,1,1.619047619047619,0.9000979431929481,8.73575908859846,4.628657908696301,0.6376811594202898,4.0,4.0,4.0,4.0,48.0,52.0,168.0,0.9855072463768116,62,14.941872211575294,0.0144927536231883,106,312.8088709749303,22029.98328351817,0.4856983350020901,0.18199956931484,420.4172446456188,341.9944612110107,0.2556555806743842,0.193367598503328,0.460245285811955,0.7534656359093173,0.8428950375314176,1.0,275.9232381046306,310.16824334436933,106.41765541237724,101.74051901806354,22029.98328351817,168.0,8967.0,29.398165174423298,12.2,52.5188,0.661803,343.6416,281.8956,281.1304,92.5,106.1539,17174.4103,0.87881,22303.4883,22337.0,23035.0
245,156.3538365699403,200.76358428091396,418.7735727345987,185.01308311981316,0.9753574432296048,275.98941527832903,310.16824334436933,297.10585301250615,336.85400335320975,26.68576000884042,0.0860364030859604,106.9919031618737,107.37048922749617,33.98748779296875,107.58694737323589,105.52000746564768,101.74051901806354,106.9919031618737,48.0,0.6231884057971014,22017.35913887637,21614.0,403.3591388763707,8926.0,9512.0,759.0,0.079793944491169,2,1,1.619047619047619,0.8987090367428004,8.451169715507058,4.534910852892293,0.6231884057971014,4.0,8.0,4.0,8.0,48.0,48.0,168.0,0.9855072463768116,60,12.976382384709328,0.0144927536231883,105,312.8088709749303,22017.35913887637,0.27900620468565,0.4017773656687936,420.4172446456188,341.9944612110107,0.2622371054122229,0.1930003360257829,0.4595741239534288,0.7534656359093173,0.8610945926962152,1.0,275.86711357725085,310.16824334436933,106.9919031618737,101.74107334836236,22017.35913887637,168.0,8968.0,29.398165174423298,12.25,52.6316,0.670042,342.6434,278.8901,278.1259,94.5,105.6851,17416.8456,0.891215,22265.2383,22315.0,22996.0
246,156.40829854350227,200.84305222357565,419.579222308413,184.99789305085227,0.9767046037116784,275.86711357725085,312.8088709749303,285.34958560834076,338.0773682208769,25.268497245946605,0.0807793499180262,107.41792373150284,107.50976499280006,33.599853515625,108.1540307427811,105.94682025106202,102.27499320676368,107.41792373150284,48.0,0.6376811594202898,22032.526855025313,21665.0,367.5268550253131,9185.0,9753.0,747.0,0.0765918179021839,2,1,1.5714285714285714,0.8960244648318043,7.209417725592534,4.2795965573027575,0.6376811594202898,4.0,8.0,4.0,8.0,48.0,48.0,168.0,0.9855072463768116,63,12.88798290665648,0.0144927536231883,106,310.16824334436933,22017.35913887637,0.0963392987059044,0.8057927611875364,420.4172446456188,341.9944612110107,0.2559561365314463,0.1933579491305247,0.460227651854281,0.7778063992142545,0.8745964041793299,1.0,275.86381354519796,310.16824334436933,107.41792373150284,102.27499320676368,22017.35913887637,168.0,8967.0,27.27054598792472,12.3,52.7444,0.678218,341.7055,278.8988,278.1547,96.5,107.0276,17058.9723,0.872903,22227.2578,22263.0,22959.0
247,156.43297637713505,201.11322809442575,416.26943367059874,184.9867847602009,0.975070584544599,273.9862800413969,309.72158242442555,292.62261658762895,340.80127015839645,31.0796877339709,0.1003471811382553,107.52136040983348,108.22164452757906,33.599853515625,108.69921138010102,106.9294425914222,103.34680080330553,107.52136040983348,40.0,0.6323529411764706,21929.739169214823,21575.0,354.73916921482305,8967.0,9563.0,770.0,0.0805186656906828,2,1,1.6666666666666667,0.9032567049808428,7.230479962451727,4.546686701369032,0.6323529411764706,8.0,4.0,8.0,4.0,44.0,48.0,168.0,1.0,64,14.45581389240799,0.0053282182438192,105,309.72158242442555,21934.80014090571,0.2713005651716013,3.3098072785474524,420.4172446456188,341.9944612110107,0.2632995283399986,0.1988575514609071,0.470278020587528,0.7819236278625087,0.8778746086389775,1.0,273.9862800413969,312.8088709749303,107.52136040983348,102.38648895572942,21934.80014090571,168.0,8967.0,27.27054598792472,12.35,52.8571,0.686328,340.7079,278.9158,278.2445,96.5,107.0201,17058.2136,0.872864,22189.5625,22220.0,22922.0
248,156.43013773250286,201.09751343183075,415.69323761754,184.99561082949052,0.9756485355648536,273.97513140217586,306.2144823726537,298.19410345350263,333.4193877744057,27.204905401752,0.0888426477773329,107.52450857654124,108.29578043345488,33.599853515625,108.76586650859998,107.43415284201068,103.34762268997602,107.52450857654124,40.0,0.6323529411764706,21934.80014090571,21583.5,351.3001409057106,8978.0,9560.0,759.0,0.0793933054393305,2,1,1.6666666666666667,0.9021526418786692,7.120662299842996,4.790965243124569,0.6323529411764706,8.0,4.0,8.0,4.0,44.0,48.0,168.0,1.0,67,15.578495198662749,0.0,104,309.72158242442555,21929.739169214823,0.015968986311708,0.5762636471786202,420.4172446456188,341.9944612110107,0.271641479333774,0.198890150349151,0.4703375941398439,0.7819236278625087,0.8779743830546654,1.0,273.97513140217586,312.8088709749303,107.52450857654124,102.38732614511818,21929.739169214823,168.0,8926.0,27.27054598792472,12.4,52.9699,0.694369,339.7106,269.9022,269.1262,105.0,108.0059,16803.3462,0.859823,22152.1641,22182.0,22880.5
